Python path: /home/lekia.p/miniforge3/envs/pynta_fairchem38/bin/python
Conda environment: pynta_fairchem38
ASE version: 3.23.0
2025-07-09 10:57:41,221 INFO Hostname/IP lookup (this will take a few seconds)
2025-07-09 10:57:41,222 INFO Launching Rocket
2025-07-09 10:57:43,772 INFO RUNNING fw_id: 12 in directory: /work/westgroup/lekia.p/pynta/Fe/block_2025-07-09-11-18-07-205805/launcher_2025-07-09-14-57-30-484582
2025-07-09 10:57:43,809 INFO Task started: {{pynta.tasks.MolecularAdsorbateEstimate}}.
initial geometries
4
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.67119473472  -7.6743320E+01   1.2360493E+00
        6.26377175e-01, 6.23764140e-01, 1.42060747e-01, 5.66002727e-01,
        3.82138630e-01, 3.20655670e-01, 0.00000000e+00, 8.25018954e-02],
       [3.28934352e-03, 3.35359864e-03, 3.15862789e-03, 6.16482044e-03,
        2.24202215e-03, 1.32736851e-03, 5.98441415e-03, 1.33702043e-03,
        2.53153976e-03, 3.61952226e-03, 6.01105596e-03, 9.39699576e-04,
        5.85512549e-03, 3.12252512e-03, 7.03498800e-04, 5.67861619e-03,
        6.04340929e-03, 3.44345515e-03, 6.98513322e-03, 1.79560401e-02,
        2.38192620e-02, 3.93543856e-03, 1.00911344e-01, 3.34625591e-01,
        5.18172475e-03, 3.32227434e-01, 8.25018954e-02, 0.00000000e+00]]), 'molecular-dipole': array([0.06068329, 0.20460834, 1.39252202])}
{'bond-orders': array([[0.00000000e+00, 3.86774621e-01, 3.86798246e-01, 7.07043778e-01,
        2.08121980e-01, 6.94891152e-01, 7.06985052e-01, 6.94983518e-01,
        2.08450071e-01, 2.48175115e-01, 8.38510408e-02, 8.26760356e-02,
        8.35368710e-02, 2.48978271e-01, 8.25053593e-02, 5.34858278e-01,
        5.34816143e-01, 9.86548610e-02, 2.06052791e-01, 1.04661186e-01,
        1.04604284e-01, 6.66911210e-02, 3.01997141e-02, 6.42059256e-02,
        6.66710376e-02, 6.49676705e-02, 3.06692756e-02, 3.28934352e-03],
       [3.86774621e-01, 0.00000000e+00, 3.83479080e-01, 7.03045495e-01,
        7.05908144e-01, 2.11476701e-01, 2.18911638e-01, 6.98025119e-01,
        7.05294676e-01, 8.35823940e-02, 2.38753109e-01, 8.38663164e-02,
        7.97272894e-02, 8.17228810e-02, 2.47871521e-01, 9.68266729e-02,
        5.38680556e-01, 5.37285923e-01, 1.03493434e-01, 2.11079737e-01,
        1.04431007e-01, 6.42479997e-02, 6.75034328e-02, 2.83461675e-02,
        2.83251685e-02, 6.50452271e-02, 6.55267100e-02, 3.35359864e-03],
       [3.86798246e-01, 3.83479080e-01, 0.00000000e+00, 2.18934762e-01,
        7.05279432e-01, 6.97961542e-01, 7.02420146e-01, 2.12023932e-01,
        7.05882993e-01, 8.16647755e-02, 7.99155960e-02, 2.47407649e-01,
        2.37812826e-01, 8.37874889e-02, 8.39074970e-02, 5.39068594e-01,
        9.69553360e-02, 5.37508457e-01, 1.03637599e-01, 1.04480072e-01,
        2.11058895e-01, 2.83015781e-02, 6.58287185e-02, 6.42257406e-02,
        6.45200797e-02, 2.86078081e-02, 6.74589489e-02, 3.15862789e-03],
       [7.07043778e-01, 7.03045495e-01, 2.18934762e-01, 0.00000000e+00,
        3.83674151e-01, 3.81634208e-01, 7.12260918e-01, 2.23614621e-01,
        7.07112647e-01, 5.39956583e-01, 5.44862975e-01, 8.75995690e-02,
        2.37743971e-01, 8.85465047e-02, 8.27526044e-02, 7.57845363e-02,
        2.48995848e-01, 8.09212185e-02, 6.61011885e-02, 6.59708659e-02,
        2.65332227e-02, 1.93014547e-01, 1.09411734e-01, 9.77065053e-02,
        5.50699795e-02, 3.56243256e-02, 6.35510346e-02, 6.16482044e-03],
       [2.08121980e-01, 7.05908144e-01, 7.05279432e-01, 3.83674151e-01,
        0.00000000e+00, 3.77857210e-01, 7.06937316e-01, 7.03592128e-01,
        2.01490054e-01, 9.57574639e-02, 5.35527061e-01, 5.46430353e-01,
        8.79823612e-02, 2.44933969e-01, 8.52284286e-02, 7.99978173e-02,
        8.41603160e-02, 2.47511453e-01, 2.73570342e-02, 6.64891777e-02,
        6.46112972e-02, 1.12889450e-01, 1.97774241e-01, 1.02823204e-01,
        6.22253687e-02, 7.90699318e-02, 2.90168438e-02, 2.24202215e-03],
       [6.94891152e-01, 2.11476701e-01, 6.97961542e-01, 3.81634208e-01,
        3.77857210e-01, 0.00000000e+00, 2.22776858e-01, 7.28423774e-01,
        7.03096197e-01, 5.35065443e-01, 8.11341576e-02, 5.46379930e-01,
        9.67928166e-02, 7.96227300e-02, 2.37358297e-01, 2.39152658e-01,
        8.12609342e-02, 8.89098341e-02, 6.66302365e-02, 2.81715851e-02,
        7.03188862e-02, 9.52769353e-02, 1.03949885e-01, 1.58539568e-01,
        2.89183530e-02, 6.71073884e-02, 7.30802348e-02, 1.32736851e-03],
       [7.06985052e-01, 2.18911638e-01, 7.02420146e-01, 7.12260918e-01,
        7.06937316e-01, 2.22776858e-01, 0.00000000e+00, 3.81778627e-01,
        3.83834807e-01, 8.83439962e-02, 2.37695765e-01, 8.27097294e-02,
        5.44776432e-01, 5.41639399e-01, 8.81106416e-02, 2.48910556e-01,
        7.55634304e-02, 8.14563911e-02, 6.59915738e-02, 2.64075695e-02,
        6.65403018e-02, 5.51464895e-02, 6.51276055e-02, 3.36878996e-02,
        1.91638946e-01, 9.79426771e-02, 1.10113529e-01, 5.98441415e-03],
       [6.94983518e-01, 6.98025119e-01, 2.12023932e-01, 2.23614621e-01,
        7.03592128e-01, 7.28423774e-01, 3.81778627e-01, 0.00000000e+00,
        3.77490340e-01, 7.98207889e-02, 9.66970627e-02, 2.36842258e-01,
        8.13257096e-02, 5.34929955e-01, 5.46370311e-01, 8.14966223e-02,
        2.38614864e-01, 8.86768942e-02, 6.68241267e-02, 7.04901802e-02,
        2.85484476e-02, 2.96194885e-02, 7.19497097e-02, 6.61315177e-02,
        9.55875219e-02, 1.56788539e-01, 1.03365258e-01, 1.33702043e-03],
       [2.08450071e-01, 7.05294676e-01, 7.05882993e-01, 7.07112647e-01,
        2.01490054e-01, 7.03096197e-01, 3.83834807e-01, 3.77490340e-01,
        0.00000000e+00, 2.44445985e-01, 8.87485229e-02, 8.56824439e-02,
        5.35217924e-01, 9.44944678e-02, 5.46796959e-01, 8.43507423e-02,
        7.93234430e-02, 2.47822465e-01, 2.74025287e-02, 6.43782252e-02,
        6.68791538e-02, 6.21633781e-02, 2.90983801e-02, 7.97175154e-02,
        1.14193233e-01, 1.02191420e-01, 1.94980970e-01, 2.53153976e-03],
       [2.48175115e-01, 8.35823940e-02, 8.16647755e-02, 5.39956583e-01,
        9.57574639e-02, 5.35065443e-01, 8.83439962e-02, 7.98207889e-02,
        2.44445985e-01, 0.00000000e+00, 2.29395481e-01, 2.32775305e-01,
        3.18792697e-01, 6.46458370e-02, 3.12240549e-01, 3.19627807e-01,
        3.08390386e-01, 6.29467315e-02, 2.55139984e-01, 1.12011723e-01,
        1.06548907e-01, 7.10143361e-01, 1.47697538e-01, 6.91405598e-01,
        1.19449527e-01, 1.08860610e-01, 2.62108906e-01, 3.61952226e-03],
       [8.38510408e-02, 2.38753109e-01, 7.99155960e-02, 5.44862975e-01,
        5.35527061e-01, 8.11341576e-02, 2.37695765e-01, 9.66970627e-02,
        8.87485229e-02, 2.29395481e-01, 0.00000000e+00, 2.16580744e-01,
        3.11425335e-01, 3.19068515e-01, 9.07967181e-02, 6.38167188e-02,
        2.96040923e-01, 3.03074022e-01, 1.11609499e-01, 2.53419964e-01,
        1.14189278e-01, 6.78829300e-01, 6.98702533e-01, 1.17039652e-01,
        2.49827828e-01, 1.33407381e-01, 1.11230674e-01, 6.01105596e-03],
       [8.26760356e-02, 8.38663164e-02, 2.47407649e-01, 8.75995690e-02,
        5.46430353e-01, 5.46379930e-01, 8.27097294e-02, 2.36842258e-01,
        8.56824439e-02, 2.32775305e-01, 2.16580744e-01, 0.00000000e+00,
        9.26516288e-02, 3.12283377e-01, 3.11370391e-01, 3.18991525e-01,
        6.89642915e-02, 3.15940410e-01, 1.09750566e-01, 1.18535382e-01,
        2.64640975e-01, 1.27659073e-01, 6.91571531e-01, 6.71807619e-01,
        1.25034153e-01, 2.44924132e-01, 1.16934826e-01, 9.39699576e-04],
       [8.35368710e-02, 7.97272894e-02, 2.37812826e-01, 2.37743971e-01,
        8.79823612e-02, 9.67928166e-02, 5.44776432e-01, 8.13257096e-02,
        5.35217924e-01, 3.18792697e-01, 3.11425335e-01, 9.26516288e-02,
        0.00000000e+00, 2.27040688e-01, 2.16219449e-01, 2.95273974e-01,
        6.40652049e-02, 3.02036435e-01, 1.12009347e-01, 1.14670355e-01,
        2.54664239e-01, 2.50414295e-01, 1.10208253e-01, 1.33093978e-01,
        6.79053568e-01, 1.18832220e-01, 6.94245101e-01, 5.85512549e-03],
       [2.48978271e-01, 8.17228810e-02, 8.37874889e-02, 8.85465047e-02,
        2.44933969e-01, 7.96227300e-02, 5.41639399e-01, 5.34929955e-01,
        9.44944678e-02, 6.46458370e-02, 3.19068515e-01, 3.12283377e-01,
        2.27040688e-01, 0.00000000e+00, 2.34291060e-01, 3.09057840e-01,
        3.19605499e-01, 6.35777389e-02, 2.55707695e-01, 1.06003117e-01,
        1.11501541e-01, 1.19964593e-01, 2.63042619e-01, 1.08631884e-01,
        7.10515932e-01, 6.88261799e-01, 1.46422471e-01, 3.12252512e-03],
       [8.25053593e-02, 2.47871521e-01, 8.39074970e-02, 8.27526044e-02,
        8.52284286e-02, 2.37358297e-01, 8.81106416e-02, 5.46370311e-01,
        5.46796959e-01, 3.12240549e-01, 9.07967181e-02, 3.11370391e-01,
        2.16219449e-01, 2.34291060e-01, 0.00000000e+00, 6.89859858e-02,
        3.18607754e-01, 3.15956788e-01, 1.08975933e-01, 2.64006505e-01,
        1.19049810e-01, 1.25910312e-01, 1.16146292e-01, 2.45450985e-01,
        1.29221196e-01, 6.71058152e-01, 6.94953647e-01, 7.03498800e-04],
       [5.34858278e-01, 9.68266729e-02, 5.39068594e-01, 7.57845363e-02,
        7.99978173e-02, 2.39152658e-01, 2.48910556e-01, 8.14966223e-02,
        8.43507423e-02, 3.19627807e-01, 6.38167188e-02, 3.18991525e-01,
        2.95273974e-01, 3.09057840e-01, 6.89859858e-02, 0.00000000e+00,
        2.20641167e-01, 2.25629456e-01, 6.89455659e-01, 1.58153433e-01,
        6.93783446e-01, 1.16902170e-01, 1.12015789e-01, 2.78325767e-01,
        2.59561160e-01, 1.20024772e-01, 1.11599134e-01, 5.67861619e-03],
       [5.34816143e-01, 5.38680556e-01, 9.69553360e-02, 2.48995848e-01,
        8.41603160e-02, 8.12609342e-02, 7.55634304e-02, 2.38614864e-01,
        7.93234430e-02, 3.08390386e-01, 2.96040923e-01, 6.89642915e-02,
        6.40652049e-02, 3.19605499e-01, 3.18607754e-01, 2.20641167e-01,
        0.00000000e+00, 2.25300593e-01, 6.88792252e-01, 6.93932740e-01,
        1.59199791e-01, 2.59413740e-01, 1.11856344e-01, 1.19147092e-01,
        1.16732639e-01, 2.81242633e-01, 1.12492165e-01, 6.04340929e-03],
       [9.86548610e-02, 5.37285923e-01, 5.37508457e-01, 8.09212185e-02,
        2.47511453e-01, 8.89098341e-02, 8.14563911e-02, 8.86768942e-02,
        2.47822465e-01, 6.29467315e-02, 3.03074022e-01, 3.15940410e-01,
        3.02036435e-01, 6.35777389e-02, 3.15956788e-01, 2.25629456e-01,
        2.25300593e-01, 0.00000000e+00, 1.52596887e-01, 6.96482932e-01,
        6.95944500e-01, 1.11418367e-01, 2.62183048e-01, 1.15775681e-01,
        1.11093515e-01, 1.15640265e-01, 2.60648864e-01, 3.44345515e-03],
       [2.06052791e-01, 1.03493434e-01, 1.03637599e-01, 6.61011885e-02,
        2.73570342e-02, 6.66302365e-02, 6.59915738e-02, 6.68241267e-02,
        2.74025287e-02, 2.55139984e-01, 1.11609499e-01, 1.09750566e-01,
        1.12009347e-01, 2.55707695e-01, 1.08975933e-01, 6.89455659e-01,
        6.88792252e-01, 1.52596887e-01, 0.00000000e+00, 3.67276371e-01,
        3.66970206e-01, 6.52702913e-01, 1.37859815e-01, 6.35663804e-01,
        6.51845035e-01, 6.34780370e-01, 1.37768269e-01, 6.98513322e-03],
       [1.04661186e-01, 2.11079737e-01, 1.04480072e-01, 6.59708659e-02,
        6.64891777e-02, 2.81715851e-02, 2.64075695e-02, 7.04901802e-02,
        6.43782252e-02, 1.12011723e-01, 2.53419964e-01, 1.18535382e-01,
        1.14670355e-01, 1.06003117e-01, 2.64006505e-01, 1.58153433e-01,
        6.93932740e-01, 6.96482932e-01, 3.67276371e-01, 0.00000000e+00,
        3.67530402e-01, 6.43658940e-01, 6.25431261e-01, 1.26160291e-01,
        1.41380666e-01, 6.31042233e-01, 6.18278506e-01, 1.79560401e-02],
       [1.04604284e-01, 1.04431007e-01, 2.11058895e-01, 2.65332227e-02,
        6.46112972e-02, 7.03188862e-02, 6.65403018e-02, 2.85484476e-02,
        6.68791538e-02, 1.06548907e-01, 1.14189278e-01, 2.64640975e-01,
        2.54664239e-01, 1.11501541e-01, 1.19049810e-01, 6.93783446e-01,
        1.59199791e-01, 6.95944500e-01, 3.66970206e-01, 3.67530402e-01,
        0.00000000e+00, 1.40969313e-01, 6.12546590e-01, 6.29027780e-01,
        6.41008044e-01, 1.22558360e-01, 6.26377175e-01, 2.38192620e-02],
       [6.66911210e-02, 6.42479997e-02, 2.83015781e-02, 1.93014547e-01,
        1.12889450e-01, 9.52769353e-02, 5.51464895e-02, 2.96194885e-02,
        6.21633781e-02, 7.10143361e-01, 6.78829300e-01, 1.27659073e-01,
        2.50414295e-01, 1.19964593e-01, 1.25910312e-01, 1.16902170e-01,
        2.59413740e-01, 1.11418367e-01, 6.52702913e-01, 6.43658940e-01,
        1.40969313e-01, 0.00000000e+00, 3.75738190e-01, 3.07576793e-01,
        6.50207145e-01, 1.93101368e-01, 6.23764140e-01, 3.93543856e-03],
       [3.01997141e-02, 6.75034328e-02, 6.58287185e-02, 1.09411734e-01,
        1.97774241e-01, 1.03949885e-01, 6.51276055e-02, 7.19497097e-02,
        2.90983801e-02, 1.47697538e-01, 6.98702533e-01, 6.91571531e-01,
        1.10208253e-01, 2.63042619e-01, 1.16146292e-01, 1.12015789e-01,
        1.11856344e-01, 2.62183048e-01, 1.37859815e-01, 6.25431261e-01,
        6.12546590e-01, 3.75738190e-01, 0.00000000e+00, 3.22739312e-01,
        6.19984802e-01, 5.54069302e-01, 1.42060747e-01, 1.00911344e-01],
       [6.42059256e-02, 2.83461675e-02, 6.42257406e-02, 9.77065053e-02,
        1.02823204e-01, 1.58539568e-01, 3.36878996e-02, 6.61315177e-02,
        7.97175154e-02, 6.91405598e-01, 1.17039652e-01, 6.71807619e-01,
        1.33093978e-01, 1.08631884e-01, 2.45450985e-01, 2.78325767e-01,
        1.19147092e-01, 1.15775681e-01, 6.35663804e-01, 1.26160291e-01,
        6.29027780e-01, 3.07576793e-01, 3.22739312e-01, 0.00000000e+00,
        1.90177535e-01, 5.40674696e-01, 5.66002727e-01, 3.34625591e-01],
       [6.66710376e-02, 2.83251685e-02, 6.45200797e-02, 5.50699795e-02,
        6.22253687e-02, 2.89183530e-02, 1.91638946e-01, 9.55875219e-02,
        1.14193233e-01, 1.19449527e-01, 2.49827828e-01, 1.25034153e-01,
        6.79053568e-01, 7.10515932e-01, 1.29221196e-01, 2.59561160e-01,
        1.16732639e-01, 1.11093515e-01, 6.51845035e-01, 1.41380666e-01,
        6.41008044e-01, 6.50207145e-01, 6.19984802e-01, 1.90177535e-01,
        0.00000000e+00, 3.08772239e-01, 3.82138630e-01, 5.18172475e-03],
       [6.49676705e-02, 6.50452271e-02, 2.86078081e-02, 3.56243256e-02,
        7.90699318e-02, 6.71073884e-02, 9.79426771e-02, 1.56788539e-01,
        1.02191420e-01, 1.08860610e-01, 1.33407381e-01, 2.44924132e-01,
        1.18832220e-01, 6.88261799e-01, 6.71058152e-01, 1.20024772e-01,
        2.81242633e-01, 1.15640265e-01, 6.34780370e-01, 6.31042233e-01,
        1.22558360e-01, 1.93101368e-01, 5.54069302e-01, 5.40674696e-01,
        3.08772239e-01, 0.00000000e+00, 3.20655670e-01, 3.32227434e-01],
       [3.06692756e-02, 6.55267100e-02, 6.74589489e-02, 6.35510346e-02,
        2.90168438e-02, 7.30802348e-02, 1.10113529e-01, 1.03365258e-01,
        1.94980970e-01, 2.62108906e-01, 1.11230674e-01, 1.16934826e-01,
        6.94245101e-01, 1.46422471e-01, 6.94953647e-01, 1.11599134e-01,
        1.12492165e-01, 2.60648864e-01, 1.37768269e-01, 6.18278506e-01,
        6.26377175e-01, 6.23764140e-01, 1.42060747e-01, 5.66002727e-01,
        3.82138630e-01, 3.20655670e-01, 0.00000000e+00, 8.25018954e-02],
       [3.28934352e-03, 3.35359864e-03, 3.15862789e-03, 6.16482044e-03,
        2.24202215e-03, 1.32736851e-03, 5.98441415e-03, 1.33702043e-03,
        2.53153976e-03, 3.61952226e-03, 6.01105596e-03, 9.39699576e-04,
        5.85512549e-03, 3.12252512e-03, 7.03498800e-04, 5.67861619e-03,
        6.04340929e-03, 3.44345515e-03, 6.98513322e-03, 1.79560401e-02,
        2.38192620e-02, 3.93543856e-03, 1.00911344e-01, 3.34625591e-01,
        5.18172475e-03, 3.32227434e-01, 8.25018954e-02, 0.00000000e+00]]), 'molecular-dipole': array([0.06068329, 0.20460834, 1.39252202]), 'molecular-quadrupole': array([-42.14255483,   8.63934656, -16.60297113,  51.34491424,
        26.43604095,  58.74552596])}
Optimization failed: (liwork>=max(1,10*n)||liwork==-1) failed for 10th keyword liwork: dsyevr:liwork=1
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.65706606892  -7.6728975E+01   1.2362282E+00
      2      756.9292666555   8.3358633E+02   2.9350804E+00
      3      817.8126403321   6.0883374E+01   2.9132705E+00
      4      409.7455380418  -4.0806710E+02   2.8877660E+00
      5      583.9477479975   1.7420221E+02   2.6020797E+00
      6      557.2783355076  -2.6669412E+01   2.5733323E+00
      7      521.6412148487  -3.5637121E+01   2.6315897E+00
      8      395.6522453409  -1.2598897E+02   2.5147040E+00
      9      160.3054237509  -2.3534682E+02   2.1852525E+00
     10      148.2324196720  -1.2073004E+01   2.2734073E+00
     11      101.3419566054  -4.6890463E+01   1.9720545E+00
     12      189.6250848222   8.8283128E+01   2.0444036E+00
     13      231.2533916369   4.1628307E+01   2.2806270E+00
     14      255.0008621139   2.3747470E+01   2.3327624E+00
     15      403.8694323905   1.4886857E+02   2.4346000E+00
     16      398.9485862004  -4.9208462E+00   2.4131150E+00
     17      413.4011014807   1.4452515E+01   2.4205732E+00
     18      374.1948506604  -3.9206251E+01   2.3115506E+00
     19      388.1003261093   1.3905475E+01   2.3690168E+00
     20      355.2401397342  -3.2860186E+01   2.2942972E+00
     21      344.9371724178  -1.0302967E+01   2.2474024E+00
     22      284.7483226441  -6.0188850E+01   2.1503633E+00
     23      234.5346920387  -5.0213631E+01   2.0191689E+00
     24      159.0304653847  -7.5504227E+01   1.7821739E+00
     25      102.4402430294  -5.6590222E+01   1.7845998E+00
     26     0.9141020947232  -1.0152614E+02   1.4636273E+00
     27     -16.14045875769  -1.7054561E+01   1.2853174E+00
     28     -18.89599850888  -2.7555398E+00   1.2735390E+00
     29      16.07707070945   3.4973069E+01   1.4839075E+00
     30      37.60675136999   2.1529681E+01   1.5797945E+00
     31      54.92308445657   1.7316333E+01   1.6770663E+00
     32      56.62709679191   1.7040123E+00   1.6809221E+00
     33      54.11082564528  -2.5162711E+00   1.6669291E+00
     34      54.23555040128   1.2472476E-01   1.6676977E+00
     35      54.25373861381   1.8188213E-02   1.6654979E+00
     36      51.90315869124  -2.3505799E+00   1.6584559E+00
     37      55.24903100571   3.3458723E+00   1.6843929E+00
     38      55.19105994915  -5.7971057E-02   1.6854060E+00
     39      51.02214624990  -4.1689137E+00   1.6400363E+00
     40      56.08315028354   5.0610040E+00   1.6139289E+00
     41      61.04902953667   4.9658793E+00   1.5898564E+00
     42      94.26512098329   3.3216091E+01   1.5679158E+00
     43      163.9577953821   6.9692674E+01   1.7861671E+00
     44      190.9892179440   2.7031423E+01   1.8918895E+00
     45      191.9803378894   9.9111995E-01   1.8947848E+00
     46      216.5051591943   2.4524821E+01   1.9596381E+00
     47      244.6996836861   2.8194524E+01   2.0488900E+00
     48      244.6000886414  -9.9595045E-02   2.0875135E+00
     49      260.0418253897   1.5441737E+01   2.1333548E+00
     50      289.9872081678   2.9945383E+01   2.2226763E+00
     51      282.1232982411  -7.8639099E+00   2.2023331E+00
     52      243.1846722320  -3.8938626E+01   2.1544334E+00
     53      254.4763317565   1.1291660E+01   2.1385556E+00
     54      59.18024489918  -1.9529609E+02   1.9125661E+00
     55      46.20977239685  -1.2970473E+01   1.8449327E+00
     56      35.11701689307  -1.1092756E+01   1.7098176E+00
     57      129.8685660024   9.4751549E+01   1.7030540E+00
     58      66.21069051657  -6.3657875E+01   1.4358288E+00
     59      33.43108015754  -3.2779610E+01   1.2964823E+00
     60      7.745304780449  -2.5685775E+01   1.2083332E+00
     61     -16.65501476233  -2.4400320E+01   1.1474540E+00
     62     -5.346440807619   1.1308574E+01   1.1475563E+00
     63     -8.601913309735  -3.2554725E+00   1.1581875E+00
     64     -21.25503065226  -1.2653117E+01   1.1065103E+00
     65     -22.38745052387  -1.1324199E+00   1.1121314E+00
     66     -22.06761155525   3.1983897E-01   1.1044193E+00
     67     -30.44866764379  -8.3810561E+00   9.5926027E-01
     68     -23.01485753817   7.4338101E+00   9.9638888E-01
     69     -54.33277032540  -3.1317913E+01   8.5466707E-01
     70     -62.29636188127  -7.9635916E+00   6.8801941E-01
     71     -61.37684315690   9.1951872E-01   6.9500828E-01
     72     -65.22914542668  -3.8523023E+00   6.5688665E-01
     73     -67.19352195467  -1.9643765E+00   6.3841273E-01
     74     -67.48221343826  -2.8869148E-01   6.3960622E-01
     75     -69.40993022498  -1.9277168E+00   5.8104662E-01
     76     -70.65920449139  -1.2492743E+00   5.4111834E-01
     77     -72.19718413903  -1.5379796E+00   5.0451810E-01
     78     -75.96900356757  -3.7718194E+00   3.8030290E-01
     79     -72.05356775779   3.9154358E+00   4.5011617E-01
     80     -77.11079959653  -5.0572318E+00   3.5791296E-01
     81     -76.67255070273   4.3824889E-01   3.5258075E-01
     82     -78.40362251534  -1.7310718E+00   3.0115977E-01
     83     -80.30955778240  -1.9059353E+00   2.0899921E-01
     84     -80.99740071871  -6.8784294E-01   1.6027300E-01
     85     -79.19545426029   1.8019465E+00   2.1493110E-01
     86     -81.20488383219  -2.0094296E+00   1.3044713E-01
     87     -81.19664519949   8.2386327E-03   1.2686631E-01
     88     -81.35955241535  -1.6290722E-01   1.1928323E-01
     89     -81.55524848602  -1.9569607E-01   8.8487737E-02
     90     -80.02611760852   1.5291309E+00   1.7671744E-01
     91     -81.66034152685  -1.6342239E+00   8.4102764E-02
     92     -81.74349434589  -8.3152819E-02   6.8926265E-02
     93     -81.77076673397  -2.7272388E-02   6.6000587E-02
     94     -81.80001952793  -2.9252794E-02   5.3933431E-02
     95     -81.80723147502  -7.2119471E-03   4.7602708E-02
     96     -81.89027212992  -8.3040655E-02   3.3914779E-02
